phi,psi
1.8495253947666508,-2.7280487451011544
2.115445084671735,-2.683578134889472
1.9452835919005353,-2.6331830997961307
2.0062443530252283,-2.701658892275937
1.847248545022404,-2.480599208169535
1.7926754215195566,-2.5301374555275906
1.6895023482008455,-2.4077372613851176
1.5842075720338709,-2.301648702916843
1.559783575151205,-2.2762003021381974
1.7191341047964241,-2.185017496419801
1.8937353513000605,-2.2410281751187684
1.9274447675376873,-2.003395491605864
2.178252745792549,-2.0594930350637712
1.970109651589596,-1.9167333946503287
1.9001156291803434,-1.8355268943794973
1.7759526319227485,-1.773631768010705
1.7408586529015293,-1.7256124196349472
1.693440402653963,-1.7074404154358551
1.897194699008366,-1.8130303310546774
1.799660937654459,-1.6424123876251209
1.854066565706764,-1.9214293510850404
1.8482959813278814,-1.7323903091551793
1.8209442616724265,-1.888667587877447
1.8152708615777629,-1.8290036205159947
1.8247253252329128,-1.8133850571482015
1.6696882042346828,-1.8076386166000096
1.6391780547900745,-1.7735414185504947
1.7677378502366607,-1.8319395787091852
1.7416654334669868,-1.8340404884962904
1.8454460643041855,-1.8330163822949672
1.9123544690509502,-1.945437958747581
1.8373070770699522,-1.9539962890275957
2.0133027488424444,-2.059358111799952
1.9613732430622668,-2.0155017217023374
1.930901386364011,-2.0076824272639184
1.814993019028949,-1.9748033739950435
1.6197052335932016,-2.038944710324775
1.5867030322030673,-2.1479268662686635
1.5804965836789422,-2.0815419982988126
1.6255495593939724,-2.16144932948635
1.6409857613356023,-2.1682817451730636
1.8290961427606687,-2.3605868330592727
1.6539136286012543,-2.2021935529914987
1.883139291912428,-2.34460445438647
1.8675591541848529,-2.346411943282061
1.908592990876445,-2.4461938880796357
1.9505630464352781,-2.2183079582785945
2.0901544169447885,-2.4220637542862935
1.968267370691192,-2.153322428388306
1.934934967250836,-2.3444870504009874
1.6649288156420752,-2.0964059933374557
1.5791488620354093,-2.3038239726793237
1.6378876802012985,-2.1833044094389664
1.7199305544042942,-2.2346355241439464
1.73572819051658,-2.104107565247797
1.749474315830704,-2.1437696678132125
1.6840638373967933,-2.125606878196985
1.7840493462012004,-2.1976479204265296
1.793893221951864,-1.990260853740443
1.7921688424764801,-2.2309650726120096
1.7655458796798134,-2.129690397739977
1.974930116178473,-2.2402691899720866
1.8432141644128477,-2.2137544809669603
2.041995884345272,-2.339944808448755
1.7468068953777087,-2.2479220842477146
1.7871195175130252,-2.324416750213481
1.7102449097360695,-2.3096652566489837
1.8356369773216885,-2.2105774444161645
1.750346229022493,-2.1471725098555328
1.8010083934351053,-2.1944632541147393
1.7123851929398781,-2.257109626200871
1.7325561785595878,-2.0559182252348425
1.9579025185355703,-2.2751863047837806
1.867578088197036,-2.1683415840526847
1.966324765505328,-2.236745195717516
1.6622555803497552,-2.070719690355541
1.720559938273828,-2.12416400333402
1.7471666131573695,-2.1302540691102725
1.7311384184651915,-2.141234333020784
1.6551743678812931,-2.0440854151417396
1.7752044139188354,-2.2310031278535267
1.8722526325225255,-2.1824948427785933
2.042562771923937,-2.1906292803543255
1.9406649235757094,-2.1665376499167537
1.8835626418141644,-2.2921575554437874
1.8191648672735026,-2.114252550116687
1.8158788757626096,-2.2609226053836475
1.7590726501806249,-2.1680365381929247
1.8080046004245327,-2.1970937279131597
1.7268052155144864,-2.285335024992513
1.7854091632899431,-2.4048345483458897
1.7782390765989526,-2.403870290570937
1.9513648137519861,-2.459119003943896
1.8774275183572717,-2.5123345155222188
1.8087313539918852,-2.505666679949641
1.7059357460772877,-2.4117613386814174
1.9181096931353188,-2.5005356088219832
1.7611189591950704,-2.2881618898195994
1.9071447809525857,-2.4530644547402884
1.86766335137324,-2.4303540820607603
1.8538868975718112,-2.334777399746127
1.840429281069331,-2.3473927237720424
1.9276423271836591,-2.2643727654029635
1.8252516956307763,-2.2959978977736113
1.6946046562934372,-2.1682933785930163
1.6835117187891075,-2.0650602629667336
1.7002072519930922,-2.048121250927437
1.8715109936628986,-2.1473909043436508
1.8357081807770061,-2.0564395270703866
1.9527038598646267,-2.092967408265832
2.117962559281641,-2.0401872689642726
2.1479073334314913,-2.170439144687225
1.9259086671636254,-1.9640081084088263
1.7018861635856215,-1.9716947859935927
1.5920968389920327,-1.8618696369981274
1.6128763647417506,-1.8792454504995348
1.6953852554060411,-1.9022358970510371
1.585896458048986,-1.8255282406374946
1.6237996443365015,-1.9960900993290989
1.7194086808292912,-2.1126789378490223
1.7727073422126611,-2.075285175012409
1.9395772930821975,-2.2400793218722415
1.8337159204585773,-2.224037824783125
1.8394686989279012,-2.3754587922306483
1.891025332829089,-2.26172266530903
1.8873026365772774,-2.285453789676821
1.801333164771029,-2.426412619220787
1.7056630612302128,-2.307804895920493
1.6331097030799093,-2.544532980873412
1.7194520391242545,-2.402773621811135
1.6990275039908826,-2.4431815488083886
1.702174432740417,-2.306915174347794
1.8423590134459122,-2.4467886408730664
1.8050994603156338,-2.4209094961771145
1.8571557921654938,-2.3037861847679273
2.02803006117198,-2.301359434122223
2.037251299770996,-2.2239148187936135
1.881576316072801,-2.257924167464205
1.8573730456227446,-2.181265293785341
1.80286789923495,-2.1030380658991583
1.867716712856249,-2.187417151127609
1.8254455881768585,-2.0848470262989953
1.6804948451558697,-2.0750436387346705
1.711034561349583,-2.0238888859408792
1.8121885835115044,-1.9717968971268311
1.8608696999449372,-2.0433969216092387
1.8723368648882153,-1.8623157937926904
1.7324459866323179,-1.8963192033719336
1.593284049075459,-1.8027323373982065
1.7324969171087816,-1.8814986919758665
1.811607995989152,-1.8903815328138518
1.892434222126692,-1.894291544264897
1.8671542973556539,-1.9821829366869284
1.7956912457107117,-2.059123391454623
1.8419857107130868,-1.9046373037305717
1.8909119686799891,-1.9302165895015346
1.8326896317314985,-1.8903729174241306
1.7530815223922915,-1.8965552358236757
1.7603486120671983,-1.9362706274597061
1.7029388459891526,-1.9381171089243527
1.924458431281848,-1.997139817861276
2.120706634548195,-2.1157087132633894
1.9113653258575878,-2.16204895872531
1.7889209601093965,-2.1109830327600223
1.7836280091369785,-2.1789376680079795
1.9325945857719011,-2.083406957462369
1.7714943974241864,-2.0768719860727427
1.6765361391619935,-2.155566769463758
1.577316343005246,-2.1886860685402114
1.7682656527885334,-2.2963922203901257
1.86566694559574,-2.2190533352512474
1.880743004962627,-2.3642337550837187
1.8507006928097862,-2.306619058727429
1.7358562988907524,-2.2821166876155514
1.8112781372888271,-2.3403358070766713
1.8154466060134895,-2.2107819719577297
1.830094194153601,-2.2175188752601636
1.7545896909344039,-2.1596112474284106
1.880285634295848,-2.1722815986110704
1.9196781772852307,-2.199585065067617
1.9631784817249718,-1.9891496376594366
1.7449236190033566,-2.0439953431529836
1.7955167286011782,-2.018150494380088
1.8264456619890084,-1.9105796445658547
1.7366510171835898,-1.8614044070920872
1.8488039776260128,-1.8147501416409497
1.8697607219229333,-1.893947177213748
1.7781294791391884,-1.8483165093961895
1.7608944816376504,-1.7945031089962584
1.7570142554474055,-1.7985985799328266
1.861599138611596,-1.894256971896576
1.6966689189139308,-1.7752195248892348
1.6997782067191187,-1.9502756848015697
1.6914592114805993,-1.850229581528233
1.8936575392496144,-1.970516218798758
1.8975513664842274,-1.9363564134987568
1.9280785716084718,-2.1050708048255933
1.861048001918121,-2.032378989772712
1.9247356777224058,-2.2236541500132043
1.9362963254251815,-2.1704956938534634
1.910314706236553,-2.3047740299005226
1.6634721944665616,-2.2831209566942903
1.5318644041578895,-2.286611914918756
1.4185040508659568,-2.3591099585798334
1.5974535676099382,-2.384191354647806
1.6082167720233187,-2.2984712247225527
1.6394433449742003,-2.2555807325425916
1.7805802879247141,-2.3517770707354266
1.8714641366431701,-2.3202984677329703
1.872799156298672,-2.3583319018328948
1.8894464674939906,-2.261902704559881
1.9800252535523493,-2.390635188567922
1.8429847156738475,-2.2461332239621434
1.9413725215230269,-2.231351933076631
1.8380098492300045,-2.048207029382492
1.7806019319682054,-2.128450069198442
1.6659268874690394,-1.9619615604775755
1.6228366967456989,-1.998765653184666
1.6197399772779069,-1.9739091371449888
1.7257238187846125,-1.9650392605812252
1.8662961575296488,-1.9021843279457826
1.8984705726967634,-1.8405638805755682
2.050954293199072,-1.9059009295764633
1.9334369742197435,-1.8347233194256378
1.965529378711469,-1.8449488391512725
1.9033185539151614,-1.8453300986671768
1.938386130159114,-1.8181055505316102
1.8288090418747487,-1.668801901348302
1.8757973177961553,-1.7378784171842778
1.923328564560575,-1.7373220667356832
1.6733671157153511,-1.7588236570318516
1.7597609140444164,-1.683146108174416
1.7073500493942886,-1.7707381119061139
1.6898682366552833,-1.8101410218041256
1.732972121618293,-1.7555908565062506
1.8477021058894203,-1.9124155322885135
1.8455484736050725,-1.8986307092240764
2.031009177226267,-2.088420450541557
2.0154671866344698,-2.0137342788547348
2.083540079894332,-2.1639020225727443
1.952716505623005,-2.0968148380618947
1.8784412201041458,-2.188577614771113
1.7748207708908608,-2.0289333672348153
1.869615489490907,-2.235401682425631
1.5352132540832613,-2.1627479246615255
1.4912518876189622,-2.306672091334658
1.461541090320634,-2.246274155965635
1.6074337477090175,-2.4074601591636875
1.6271019865138314,-2.3839713192081007
1.7585062663045834,-2.4978947573875576
1.6280931182305438,-2.524836667049736
1.7809019111605955,-2.6858766680268267
1.8352690045541424,-2.6408306453937205
1.9225963707620024,-2.728881369893902
1.9491838662285434,-2.7112086604150494
1.965437032646038,-2.7347099134669044
2.040198336672437,-2.811323016907795
1.992907378839051,-2.615109819424642
1.8709838823060436,-2.623991064015566
1.746589920188476,-2.5914578787767018
1.6584660656389225,-2.3989143572128495
1.67135973640157,-2.505222887097786
1.6489399379151612,-2.2745738178463397
1.7514033921095655,-2.303452370769418
1.7483724587773055,-2.307263572489889
2.0369860204527104,-2.230008992585633
1.9130545301269888,-2.290665481620613
2.036979047131334,-2.024691885905723
2.050433339049783,-2.031493143255016
1.8942929785285045,-1.9655637237223436
1.7392309605021923,-1.7450412880729307
1.6628150412432408,-1.7163960266830967
1.572623982106419,-1.6202211664303385
1.6826207867046314,-1.6220494590661956
1.729751186672914,-1.629051688617474
1.751009951549724,-1.5947366796465905
1.8686732525770766,-1.6813124977688552
1.8570720573552544,-1.6419215340910478
1.8499765059593014,-1.6361870772826905
1.9430869651513023,-1.6090709126823468
1.8624024938255026,-1.6530922366369862
1.9013581242548006,-1.7142845877730528
1.8354596639048193,-1.6525947520034512
2.0138354864685883,-1.7442172680051917
1.806639991417379,-1.788429366151279
2.1384837040949676,-1.956174478720298
1.9964311008330171,-1.908198060140799
1.9253146631855653,-2.0937787765776092
1.80086794973279,-1.9782846156862193
1.7978070297919881,-2.1167172976083797
1.8463925799433751,-2.061964195416323
1.7558833353983705,-2.1219082166147882
1.6762972170887112,-2.1441942456699303
1.713347657078595,-2.2029132288912785
1.902564031769713,-2.2972714358432396
1.9348608872866881,-2.410388584275155
1.9968809273220693,-2.246572376122839
1.9766411278131666,-2.4776417903364125
1.7680720574936426,-2.373783790415447
1.8734050588036417,-2.3764712015714933
1.6908666384344435,-2.350526249414338
1.8223128866139031,-2.3693525914702995
1.5847348343626382,-2.2235453383213537
1.7330361115719333,-2.3646543965473685
1.703095846532892,-2.29896770863699
1.8925595634935575,-2.404734236970005
1.8966470729164802,-2.433420468823525
2.0359580388894134,-2.4777420753888313
1.9908650117869073,-2.5348737141719546
1.9324485699710425,-2.4508644548502563
1.8774272565824828,-2.4662069399766904
1.7284705414793866,-2.3824874048250244
1.6781129831106443,-2.4109026985040987
1.6236405432378438,-2.3784539546454067
1.6021830131096462,-2.2833032477193838
1.7441530389467894,-2.416116972300485
1.7656158860243758,-2.3520792396646844
1.7785246069612506,-2.355894483750202
1.792984008451644,-2.3499036292012447
1.865356111095252,-2.2974770016373123
1.8574499363555272,-2.283931617665454
1.9015691146771196,-2.320962584621805
1.7877434312115992,-2.2173748997200815
1.8414075598315234,-2.2870416008771386
1.7986299899606868,-2.1016755613948175
1.8114729938392098,-2.1864522210000095
1.6764003047745497,-2.070399247941153
1.823467618138977,-2.196448563770336
1.7090162203279682,-2.1008848370495556
1.974571774657571,-2.205069370333419
1.9761313895741568,-2.1820031953228143
1.954989435826208,-2.241473292756292
1.9850160012248343,-2.1943281024630727
1.9157889425029802,-2.222961214418487
1.907261076644228,-2.1747958499054474
1.8560036982891333,-2.137865209853021
1.7925493969391135,-2.1652607855174737
1.5359777177386797,-2.0445653360204235
1.7736398433027392,-2.175191128276544
1.6502775842212976,-2.1335462215640355
1.7242964964097567,-2.0847942146118394
1.7108514278856903,-2.1366237722894352
1.646496670789304,-2.066624984181412
1.7410686451103805,-1.9939317150077214
1.7339627161552977,-2.100155814153573
1.950624991490787,-2.080765008650502
1.8017708445790173,-2.101838372699091
2.1074890061391556,-2.276633418419282
1.9119859052850505,-2.2292900263511206
2.0432351572851983,-2.353728070063916
1.8755518563318638,-2.1694927806556645
1.802716674967807,-2.2991599108516
1.7525045129712398,-2.2218887708016424
1.6728419660713867,-2.2210651637239587
1.6816112937477696,-2.2609278570503193
1.5927065414496824,-2.309179916897584
1.7638212666677031,-2.332376621594945
1.7654485010066523,-2.441885639536848
1.9783691496711155,-2.3319296887343732
1.922536364605434,-2.4000231453590652
1.9734367170888034,-2.3155868045211645
1.8694505811682949,-2.3433307172118423
1.7413749617486252,-2.247705171369331
1.7528852406086688,-2.286492182314338
1.7552778273331198,-2.183091775259676
1.835465907511411,-2.2450877553740076
1.78690082354973,-2.1294953392122316
1.8262186704275976,-2.2234693048099676
1.6869745771316835,-2.2343946288246257
1.7535017065300935,-2.1512297475817475
1.7089763953397539,-2.2170849748002546
1.8063127986450143,-2.0905670547612667
1.7838126372523695,-2.173758848276203
1.7493273006247707,-2.1393067632393694
1.884137544130211,-2.3106368224914395
1.8391074924477595,-2.2705926179345983
1.9629276008359744,-2.3498446180949846
1.8757174441034574,-2.266126034377504
1.9186393303188993,-2.403231098773892
1.7863167244859133,-2.1898954564305875
1.8623712250967484,-2.356159645046117
1.759983914817567,-2.1082145296351715
1.7853758518941292,-2.2119669500094346
1.8039282566612256,-2.1323731987741885
1.905868842405012,-2.0735966226701534
1.952444038828211,-2.0382289733208916
1.8918906933451425,-2.0444741253004324
1.9501758852708955,-2.08380815479651
1.7865872404453067,-2.0131004214590575
1.7623877332184703,-2.03372106885615
1.6953453998306907,-2.067049465225362
1.621579301077676,-2.0042406975440343
1.5397810603873068,-2.036395752974054
1.4576495624675385,-2.0747069100274147
1.6648018101680158,-2.0844789577950356
1.6308472704521237,-2.1000283683591476
1.7872902062709293,-2.1827935627413146
1.731657639829331,-2.1864682887060103
1.9731115703517614,-2.326902118133504
1.994732414337448,-2.3311179302822653
1.9998599706226394,-2.31584287644145
1.8777043539673286,-2.276427616280871
1.8133133790765377,-2.2464044949683823
1.7059533355080978,-2.1279023708384215
1.6833025633522793,-2.106192555884954
1.746989013537369,-2.066103580016976
1.6177234991772593,-1.9739848086411034
1.7594570226799666,-2.021275159339722
1.9351077997071304,-2.014497232215871
1.954241999486484,-2.037521764047817
2.055137604682757,-2.0398271916782997
2.0316169059145492,-1.9611787154949702
1.9935514663909735,-1.9790416373671207
1.8387950212225128,-1.8376468896435967
1.7358084639357667,-1.8870215070172711
1.6673951558423619,-1.7564488756835779
1.7730429315628502,-1.9065357247300136
1.646163832451657,-1.853176673938983
1.8352889785227877,-1.9851400497833507
1.876048981688892,-1.9701399975778906
1.892623886677362,-2.0107968820763844
1.7066872643761797,-1.953384418825476
1.7265683713440936,-2.01169104810816
1.6181490915874426,-1.9828197182725606
1.6862676518848196,-2.091469911787221
1.8919426644041724,-2.1616271051917906
1.9875321731998454,-2.2580074881259664
2.0153350424906527,-2.2570744889383287
1.9834126631149243,-2.317896454137485
1.9349309363713816,-2.415375850853691
1.8982903958837918,-2.3293556733982768
1.6646024434730484,-2.3758801306812076
1.6840385462920864,-2.3093518145438074
1.768558801459325,-2.2504065354405345
1.8534393305920633,-2.3443804919654507
1.8431450929714126,-2.2156473280570537
1.9133849375657077,-2.358898627073903
1.8383220853876414,-2.318423739423082
1.8768281478188003,-2.327086119678904
1.9023354235958618,-2.225525521232881
1.8787938594340365,-2.351834944867897
1.7933633490454197,-2.339961776211949
1.7503559936856268,-2.2936620674652195
1.6887693576065843,-2.3631555908831867
1.738711731448079,-2.362286333590316
1.6278392497059178,-2.26025445251061
1.693272566929556,-2.4089032255490705
1.6908514085613098,-2.157980644752055
1.9514324319099141,-2.272707577642683
1.868974861640024,-2.0707058371580445
1.906422984681555,-2.2544488132512255
1.882958826340476,-2.1581701136870546
1.9570905368568958,-2.1543201357421586
1.9659414195452196,-2.133700932510773
1.9160607347731986,-2.0398074524272936
1.8169636986303,-2.1160787484256813
1.6821903884588452,-2.0247960737442567
1.6634483745816842,-2.017235457698819
1.666944327491038,-2.1459164835035516
1.7670092384053147,-2.0205724792687016
1.6760880240587486,-2.1358477188164366
1.777387082648405,-2.2256069561092175
1.8842329378591316,-2.189232058530184
1.981333160011237,-2.2381986076244176
1.966101623852508,-2.1935833831989937
1.8452128129501746,-2.357508597292559
1.9057668908429881,-2.314191244606872
1.8175516725616296,-2.400771162877153
1.9117877087125419,-2.35642173368941
1.8533149666559483,-2.478441805621395
1.9793171402519492,-2.4266277718116305
1.718808066045312,-2.4270978092819826
1.7634658696658416,-2.48321993205717
1.8293861559529412,-2.5512195388407632
1.8267393425183445,-2.4441867655140164
1.8984191144940177,-2.4978138690906198
1.7497345232604307,-2.454940349675539
1.9839855128387807,-2.338823651486671
1.8068943437365412,-2.357066989175885
1.8992246038244367,-2.3179595006139
1.6416418224484126,-2.2710532476424006
1.7819245342004588,-2.2655975545196556
1.6787896464106182,-2.196007532495999
1.8533665763645824,-2.0418319021164235
1.8655839568428636,-2.144616686428577
1.8493609614575643,-2.096035348628705
1.8408898093536012,-2.1389722519511873
1.6958886838994172,-2.040740102315494
2.0109637473585953,-2.044678662924621
1.8243378001382051,-1.9363056988975602
1.8984132114551513,-1.9346683716999444
1.745522291249866,-1.8077593010460635
1.810131137497994,-1.884444049298312
1.7099287342457106,-1.9185406186686802
1.6765404525089347,-1.8520546671470695
1.8290425497155223,-1.9529253365394617
1.6812280259284278,-1.9331179350091163
1.930363280914888,-2.063991697287181
1.7785581730187754,-1.9638826557538056
2.0578830886831194,-2.2593204236312188
1.7071451370880018,-2.129202651095162
1.9620626179152336,-2.2822938585511583
1.863277552019769,-2.157249657514982
1.9334460856345805,-2.1620393555377984
1.7870893497593057,-2.1057047807078138
1.6239799458472957,-2.1233441302684968
1.75771433904561,-2.0572501572327435
1.7155865121957148,-2.133257112154324
1.9282035935456434,-2.1503502457240438
1.82465209323727,-2.013336964961265
1.9796863671888831,-2.140307595618883
1.8806575626737083,-2.0922697954725873
1.8817379960100065,-2.042822763239845
1.834539433233134,-1.9056838551768762
1.609077778317181,-1.8949582560379097
1.7300478117679758,-1.9719520437534295
1.636570653009164,-1.8969112405704915
1.9284895255161099,-1.901920592548426
1.8322294479276537,-1.9271607187935744
1.911430910764882,-1.9708422679107405
1.7330830013566172,-1.9465395541131878
1.8714986223622656,-1.9397781202199746
1.8301903357802027,-1.9971158536408882
1.820342094351401,-1.9701792081882594
1.9379472370068487,-1.9555025199946021
1.6718864967994296,-2.0890157032871777
1.825815442001357,-2.055597668591092
1.7725452888217115,-2.2712177978235224
1.817443957828445,-2.2355541556837375
1.7480111643122087,-2.4056737174044867
1.6740537909900326,-2.4032677035200107
1.8340624874046667,-2.5654882025358807
1.837162056271986,-2.4486693588264616
1.9125964901242407,-2.757917278587847
1.8530960611501373,-2.692578770355988
2.122435337539293,-2.7850507554250323
2.0542535848806422,-2.9628599961671696
2.2812856381093183,-2.910669351052235
2.0664524104674866,-2.8207167746281487
2.032502299658568,-2.8568742050556013
1.8326255286576985,-2.7577465291287124
1.7045196052457776,-2.671960329150798
1.608642225536347,-2.6768082938924236
1.4378262950819698,-2.539539878734814
1.527605820780238,-2.5626127535360346
1.4349209324389283,-2.3975309492039507
1.5538606786196119,-2.4133983427261176
1.4589705670505544,-2.313175553682152
1.4927959904547683,-2.2865982956254465
1.4440427410572587,-2.108186487487267
1.550562604557713,-2.1845164095166942
1.6562010091701551,-2.116025324313646
1.6822204569827552,-1.8167292240533328
2.07622669537363,-2.117334193233008
2.0609511139443386,-1.9214942586451587
2.280115390081191,-2.000239813353507
2.036172854862966,-1.7778271803965133
2.231873738996491,-1.790357438062224
1.9628034499842149,-1.7055229263720781
1.995290387741647,-1.6932146527326206
1.9171244004911328,-1.4649442043215535
1.812189506267576,-1.6002005810500552
1.8094114676023336,-1.5617748186203575
1.6717202541693308,-1.4804378022461437
1.686294931340708,-1.4672028356935718
1.6165024841105025,-1.4025089986732189
1.7095555175578832,-1.3940056590644312
1.622043340064606,-1.3942568161591025
1.6704066986917825,-1.406929850029086
1.5861649160907572,-1.3375341077872775
1.6963316332886764,-1.5082634057486868
1.8234416314874509,-1.3191500483513536
1.8181994212220378,-1.3269390569602943
2.092059021828474,-1.4328936500443936
1.9461857552545885,-1.3516387711506552
1.93688257380588,-1.379666488001219
1.9032823672693042,-1.3199604929750195
1.8909651030901307,-1.4013237874333424
1.9712017998799847,-1.3461705307489866
1.8630287970581747,-1.4601603672382586
1.9115274225925492,-1.4578802274664526
1.8235321473178738,-1.6181713476009703
1.8383687474425645,-1.5938061600538467
1.8034544331056814,-1.665631949255693
1.7107986938133657,-1.5582080821868785
1.6758904160573536,-1.7808892119128037
1.6914210762846282,-1.7053848799725775
1.6895685415009671,-1.7934712600133014
1.7026196574393886,-1.8839552120831822
1.6756419822234103,-1.8594872970933531
1.6789348557911221,-2.1713662020817694
1.6986754302927431,-2.087686051193474
1.8254598451496975,-2.322080859299522
1.8666102801157727,-2.402202728545289
1.9928390505030604,-2.5144700413240035
1.818118098704137,-2.580125676214118
1.9517727195841281,-2.6580861880405267
1.8152204266217222,-2.645893546496161
1.8910676438512533,-2.6861472880252735
1.7457611835406173,-2.677210782239927
1.7993190316443282,-2.7617669994955865
1.8185792838945583,-2.6911209437975985
1.9251985063398034,-2.794317848746977
2.0401424319454717,-2.82034941328607
2.264628601820009,-2.9255370592540335
2.0970598560013816,-2.7870678526486206
2.0990006025855297,-2.832355146601323
2.0874981285928254,-2.7042060971391777
1.8424438067629896,-2.6830931373330165
1.796878244965364,-2.6596055712211824
1.6221951808706316,-2.6055156323964646
1.5881399168035601,-2.5520448783850327
1.6263795960672498,-2.4664169306662758
1.6091486331066822,-2.4825912656551887
1.5211113535984118,-2.375410874256524
1.5392218055521971,-2.3373610721445908
1.6685833770418534,-2.3570235943016127
1.6293089555465488,-2.142487369796746
1.8444588728415698,-2.1836652662053164
1.7898968724682114,-2.169211085917065
1.902676478258088,-2.1469059034199396
1.9802015128829944,-2.1386531746142574
1.9629493800759052,-2.001108992261032
1.9538864610434006,-1.967561432205584
1.7266072571296789,-1.8563833044471618
1.798650100997326,-1.7942524473102208
1.611093487475308,-1.6521667535273161
1.6607692702862584,-1.8003320380806103
1.5000319381059062,-1.6812281444757362
1.6268772027588476,-1.64035651340511
1.5875627056167279,-1.637509279107199
1.6923015272053223,-1.6517514099822221
1.8547420695112957,-1.6156417573416781
1.694702399597151,-1.5439428770135357
1.7518613166027521,-1.5548512582443477
1.7833069235831327,-1.5017186897839947
1.7623519760766713,-1.4827638564747716
1.9828310888390464,-1.4910154934139404
2.133483042809575,-1.5454883945321305
2.1097370065137397,-1.7227511497099102
2.159205685353425,-1.6739210883591604
2.027864426900023,-1.754682992685755
1.7013827670982706,-1.7702678172903077
1.7801382179775866,-1.718183191444272
1.5817708653846705,-1.7438318446329473
1.5899135375061066,-1.9005515131595083
1.5829876461937027,-1.9357925710007162
1.560107309748881,-2.1640919068550564
1.7018856612018425,-2.061733399576183
1.7213742968795465,-2.1463259501917498
1.9582428800839071,-2.359114466075384
1.829321237158562,-2.19944368176447
1.8040671221024536,-2.3634510009523795
1.8663677496734699,-2.433267502554613
1.9786544733754345,-2.476782374694076
2.0289130011580494,-2.5928008039571298
1.7961721868377345,-2.4837008082469376
1.8236378022946846,-2.5592834853970836
1.6714295244890474,-2.433213603022993
1.786572341367551,-2.555532231661811
1.554993602612365,-2.436862068719046
1.6157524337346003,-2.390323873666307
1.7757866962243487,-2.4475524017443764
1.9554394978403993,-2.3551402129282186
2.0612144011171196,-2.3201937902139225
2.227262296345127,-2.3612299281187408
2.1835411431813094,-2.138253812098264
1.979546663306168,-2.206426270244092
1.87686402647418,-1.9752194104355965
1.671592289947007,-1.8877148543950173
1.560279544409461,-1.7648458358822154
1.507084028715877,-1.7599016635964428
1.5226482266387777,-1.5977048847367528
1.5245637471686493,-1.5541727034444255
1.500007519188626,-1.473695289718616
1.4009237357521547,-1.3623787010315336
1.3651820521897449,-1.3102273531594388
1.4674382564586474,-1.069194532923656
1.4182288178253502,-1.0577364666393507
1.5521072753354692,-1.0356585560240423
1.4726624095628278,-1.0666688782188705
1.5489520053269081,-0.8913785157499063
1.6087000165575818,-0.9447978246254745
1.823816570608824,-0.8328698966730922
1.780895713475131,-0.8752508770624693
1.8195178682151572,-0.7538490364475537
1.7860351723429058,-0.5640479526793396
1.7669413962169331,-0.6037882801003238
1.9893872195577946,-0.5672278592011937
2.0917394004636254,-0.5569927666377545
2.1512356906252132,-0.5110338045946461
2.190738673812433,-0.5421531790079422
2.2327377280638525,-0.544114782768706
2.2163154719155926,-0.5461427078876272
2.0968649748763184,-0.4876527645343818
2.0074827970110514,-0.43494811418104823
1.6548346313844446,-0.6041152446659572
1.6551891843704187,-0.46755965699278385
1.4184095992843573,-0.5801167532637179
1.3692200708070532,-0.5309998683225938
1.1356068184751615,-0.6916185531563348
1.0547008954375616,-0.8737010207436472
0.8759594373180789,-0.9314717211731437
0.7973145155447036,-0.9319384198561629
0.4814368390087172,-1.0599308246319186
0.4026742395894906,-1.1137658945104953
0.31688661956842473,-1.0635178394112341
0.2176484261604533,-0.9286625325344743
0.3279407827888832,-0.8747062409108548
0.2898119224872524,-0.9448629118227749
0.4202553956892652,-0.6468369344829153
0.6354337660456691,-0.4980056683811427
0.6873721678736215,-0.37524961329516426
0.8449055736633226,-0.22813480467634314
0.9420311261137629,-0.21827553535702565
0.9056441712016902,-0.08155976624965279
1.050791644596136,0.057429344376322335
0.8997944523328303,-0.023178242698329094
0.9100796073271735,-0.04233396429065978
0.8342331017779941,-0.01961506939600451
0.8538259534557908,-0.06148540636118239
0.6806849058701714,-0.12925371151578308
0.7234143299164719,-0.1833822103863042
0.5732413476851883,-0.12196746771652067
0.4448762371229421,-0.17542627816600742
0.37193489420695414,-0.3889233886152113
0.19806450334453637,-0.536984757680795
0.18101702880261603,-0.4588296447413022
0.19801560324695763,-0.4827402291918762
0.25605281339510816,-0.4260354374819272
0.2674351007360892,-0.7193058775037133
0.403656911466828,-0.549170167500167
0.40894196636538427,-0.5164801696009232
0.5642939280165185,-0.5405688174077729
0.6041537962762744,-0.6919592870393572
0.7758899720193183,-0.70048704135938
0.9761794874869616,-0.5415665389538895
1.0093637218523634,-0.647644858761553
0.9614095474461896,-0.6680628706786726
1.081327524687785,-0.748019282395359
1.2125228649740503,-0.6374157201071232
1.3055219494793955,-0.7332206409945358
1.5122434927498634,-0.7739732173089574
1.5584108014953029,-0.7873467515729088
1.5859034248694295,-0.6666703347311769
1.7400641008393907,-0.7059614127726841
1.763218468290316,-0.7945730678666166
2.0689389306662216,-0.8108669705673283
1.9141715701550095,-0.7261139030833794
2.2168958974799935,-0.8033490356397094
2.057478396621414,-0.9463888438682562
2.305774060851678,-0.9858970209746841
2.120640098300239,-1.0629438012826957
2.1206087290016886,-1.1215672913677033
1.9650273839360293,-1.1926426463068966
1.8198502271653347,-1.3075892978601513
1.874126234152925,-1.3998539696380787
1.645248401612594,-1.5145210097637476
